;pais;anos;quantidade;valor;origem;tipo
476;Líbano;2013;0;0;Brasil;Espumantes
477;Libéria;2013;0;0;Brasil;Espumantes
478;Luxemburgo;2013;765;3973;Brasil;Espumantes
479;Maldivas;2013;0;0;Brasil;Espumantes
480;Malta;2013;0;0;Brasil;Espumantes
481;Marshall, Ilhas;2013;0;0;Brasil;Espumantes
482;Montenegro;2013;0;0;Brasil;Espumantes
483;México;2013;0;0;Brasil;Espumantes
484;Nicarágua;2013;0;0;Brasil;Espumantes
485;Nigéria;2013;0;0;Brasil;Espumantes
486;Noruega;2013;567;3904;Brasil;Espumantes
487;Nova Zelândia;2013;150;970;Brasil;Espumantes
488;Países Baixos (Holanda);2013;1822;10000;Brasil;Espumantes
489;Panamá;2013;0;0;Brasil;Espumantes
490;Paraguai;2013;23603;81321;Brasil;Espumantes
491;Peru;2013;0;0;Brasil;Espumantes
492;Polônia;2013;0;0;Brasil;Espumantes
493;Porto Rico;2013;0;0;Brasil;Espumantes
494;Portugal;2013;0;0;Brasil;Espumantes
495;Quênia;2013;1;1;Brasil;Espumantes
496;Reino Unido;2013;13900;73941;Brasil;Espumantes
497;Republica Dominicana;2013;0;0;Brasil;Espumantes
498;Republica Tcheca;2013;158;1755;Brasil;Espumantes
499;Rússia;2013;0;0;Brasil;Espumantes
500;Serra Leoa;2013;0;0;Brasil;Espumantes
501;Singapura;2013;0;0;Brasil;Espumantes
502;Suécia;2013;450;6470;Brasil;Espumantes
503;Suíça;2013;1620;14014;Brasil;Espumantes
504;Suriname;2013;0;0;Brasil;Espumantes
505;Tailândia;2013;0;0;Brasil;Espumantes
506;Taiwan (Formosa);2013;0;0;Brasil;Espumantes
507;Tcheca, República;2013;0;0;Brasil;Espumantes
508;Trinidade e Tobago;2013;0;0;Brasil;Espumantes
509;Turquia;2013;0;0;Brasil;Espumantes
510;Uruguai;2013;22717;82754;Brasil;Espumantes
511;Vanuatu;2013;0;0;Brasil;Espumantes
512;Venezuela;2013;0;0;Brasil;Espumantes
513;Vietnã;2013;0;0;Brasil;Espumantes
514;Outros(1);2013;0;0;Brasil;Espumantes
515;África do Sul;2014;0;0;Brasil;Espumantes
516;Alemanha;2014;9236;62169;Brasil;Espumantes
517;Angola;2014;6866;22423;Brasil;Espumantes
518;Antigua e Barbuda;2014;0;0;Brasil;Espumantes
519;Antilhas Holandesas;2014;0;0;Brasil;Espumantes
